"vendor_code","name"
7695683,"Пакет ламинированный вертикальный «Зайка», L 31 × 40 × 11,5 см"
5287656,"Пакет подарочный, упаковка, «Gift for you», 40 х 31 х 14 см"
7695685,"Пакет подарочный новогодний ламинированный «Зимняя канитель», L 31 х 40 х 11,5 см, Новый год"
2451055,"Пакет крафт ""Париж"", 11,5 х 6 х 14 см"
10404481,"Набор подарочных пакетов, металлизированныей, ""Зиг-заг"" красный 17х25 см , 20 микрон 10 шт набор"
1668054,"Пакет подарочный ""Пеппа на каникулах"" 23 х 18 х 10 см, Peppa Pig"
2451088,"Пакет крафт ""Осенний цветок"", 8 х 5 х 11 см"
2073801,"Пакет крафт ""Коктейль"", 32 х 12 х 32 см"
9935854,"Пакет под торт 40х40х40cm Голубой, 1шт"
2451089,"Пакет крафт ""Разноцветные сердца"", 8 х 5 х 11 см"
2451090,"Пакет крафт ""Цветы"", 8 х 5 х 11 см"
2451091,"Пакет крафт ""Клетка"", 8 х 5 х 11 см"
2451092,"Пакет крафт ""С бантиком"", 8 х 5 х 11 см"
10175598,"Пакет ламинированный «Черный», M 26 × 32 × 12 см"
6344178,"Пакет подарочный ""Нежные пионы"", 33 х 42,5 х 10 см"
2451093,"Пакет крафт ""Клетка"", 8 х 5 х 11 см"
6344179,"Пакет подарочный ""Это то, что ты хотел!"", 33 х 42,5 х 10 см"
7041554,"Пакет подарочный Hot Wheels, большой, 250х350х100 мм"
4753248,"Пакет подарочный крафтовый, упаковка, «Крутой», 32 х 28 х 15 см"
4984222,"Пакет ламинированный квадратный «Еловый лес», 14 × 14 × 9 см"
6344180,"Пакет подарочный ""С любовью"", 26 х 32 х 12 см"
3680976,"Пакет ламинированный квадратный «Нежность бабочки», 30 × 30 × 12 см"
9719906,"Новый год. Пакет подарочный, 31х40х11.5 см, упаковка, Микки Маус"
10398495,"Пакет подарочный ""Венок"", 26 х 32 х 12 см. Новый год"
4984228,"Пакет ламинированный квадратный «Всё сбудется», 22 × 22 × 11 см"
4984242,"Пакет ламинированный квадратный «Новогодняя ночь», 30 × 30 × 12 см"
4984240,"Пакет ламинированный квадратный «Снежинка», 30 × 30 × 12 см"
6344181,"Пакет подарочный ""Прекрасной"", 26 х 32 х 12 см"
6854306,"Пакет ламинированный ""Шишки золотые"" 11,5 х 14,5 х 6 см"
7025946,Пакет ламинированный под бутылку 12*36*9
6344182,"Пакет подарочный ""Цветочное волшебство"", 26 х 32 х 12 см"
800250,пакет с букетом и сердцами 34*26*9 170-3рра (10)
7025945,"Пакет ламинированный под бутылку ""Букет цветов"" 12х36х9"
4843278,"Пакет подарочный новогодний ламинированный «Подарок от Деда Мороза», S 12 х 15 х 5.5 см, Новый год"
4984251,"Пакет крафтовый квадратный «Снежинка», 14 × 14 × 9 см"
7041640,"Пакет подарочный «Тролли», 220х310х100 мм"
4984248,"Пакет крафтовый квадратный «Еловый лес», 14 × 14 × 9 см"
10462608,"Пакет подарочный, ламинированный, ""Ёлочка в лесу"",18 х 23 х 10 см. Новый год"
4984250,"Пакет крафтовый квадратный «Мандариновое настроение», 14 × 14 × 9 см"
4984255,"Пакет крафтовый квадратный «Дед мороз», 22 × 22 × 11 см"
4984256,"Пакет крафтовый квадратный «Веточки и шишки», 22 × 22 × 11 см"
4984260,"Пакет крафтовый квадратный «Пусть всё сбудется», 22 × 22 × 11 см"
4783328,"Пакет подарочный крафтовый, упаковка, For strong man, 26 х 30 х 11,5 см"
10462643,"Пакет подарочный, ламинированный, ""С Новым Годом!"",31 х 40 х 11,5 см. Новый год"
4984268,"Пакет крафтовый квадратный «Тепла и уюта», 30 × 30 × 12 см"
10523011,"Пакет ламинированный «С новым годом!», MS 18 × 23 × 10 см"
7041671,"Пакет подарочный LOL, с закатом, 250х350х100 мм, цвет бирюзовый"
7041679,"Пакет подарочный Batman, 250х350х100 мм, цвет красно-жёлтый"
10523017,"Пакет ламинированный «С новым годом!», MS 18 × 23 × 10 см"
7534170,"Пакет подарочный «Пиксели космос», с блёстками, 42×32×12 см"
10544129,"Пакет подарочный ""Стеклянный шар"", на синем, 26 х 32 х 12 см. Новый год"
7534172,"Пакет подарочный «Пиксели», космос, с блёстками, 32×26×12 см"
4984270,"Пакет крафтовый квадратный «Всё сбудется», 30 × 30 × 12 см"
4984275,"Пакет под бутылку «С Новым годом!», 13 × 36 × 10 см"
9525634,"Пакет голографический «С любовью», ML 23 х 27 х 11.5 см, Новый год"
4984273,"Пакет крафтовый квадратный Present, 30 × 30 × 12 см"
